Date,Tweet_ID,Username,Raw Text,Likes,Retweets,is_fire,is_forest,is_urban,Light Cleaned Text,Advanced Cleaned Text,Hard Cleaned Text,Fire Probability,Predicted Label,is_wildland_pred,is_urban_pred
Mon Aug 12 22:07:55 +0000 2024,1823119247733592215,slpress.gr,Απανθρακωμένη σωρός σε επιχείρηση στα Βριλήσσια – Η εικόνα από τα πύρινα μέτωπα - #Βριλησσια #φωτια #πυρκαγιά #Πυροσβεστες #πυροσβεστικη https://t.co/4eaOUmEG8B,4,1,,,,Απανθρακωμένη σωρός σε επιχείρηση στα Βριλήσσια – Η εικόνα από τα πύρινα μέτωπα - #Βριλησσια #φωτια #πυρκαγιά #Πυροσβεστες #πυροσβεστικη,απανθρακωμενη σωρος σε επιχειρηση στα βριλησσια – η εικονα απο τα πυρινα μετωπα - #βριλησσια #φωτια #πυρκαγια #πυροσβεστες #πυροσβεστικη,απανθρακωμενη σωρος επιχειρηση βριλησσι εικονα πυρινος μετωπο βριλησσια φωτια πυρκαγια πυροσβεστες πυροσβεστικη,0.95,1,0,1
Mon Aug 12 22:07:37 +0000 2024,1823119172655628339,Εκκλησία Online,"ΦΩΤΙΑ ΤΩΡΑ ΑΤΤΙΚΗ- Ο πρώτος νεκρός, βρέθηκε απανθρακωμένος σορός γυναίκας https://t.co/0QyVDsT5Pd",0,0,,,,"ΦΩΤΙΑ ΤΩΡΑ ΑΤΤΙΚΗ- Ο πρώτος νεκρός, βρέθηκε απανθρακωμένος σορός γυναίκας","φωτια τωρα αττικη- ο πρωτος νεκρος, βρεθηκε απανθρακωμενος σορος γυναικας",φωτια τωρα αττικη νεκρος βρεθηκε απανθρακωμενος σορος γυναικα,0.28,0,0,0
Mon Aug 12 22:07:34 +0000 2024,1823119161213530206,Ιωάννα Άρμεν/ Πρώτα η Ελλάδα,"Τζάμπα λεφτά για τα #drones ανίχνευσης φωτιάς, οι μίζες να μπαίνουν σε κάποιες τσέπες. Καίγεται πάλι η #Αττική, και η #πυροσβεστικη επιτηρεί τις βίλες. Υπεύθυνος ο καθένας πλην της #κυβερνηση_Μητσοτακη. #φωτια #Κικιλιας  #Μητσοτακης",10,4,,,,"Τζάμπα λεφτά για τα #drones ανίχνευσης φωτιάς, οι μίζες να μπαίνουν σε κάποιες τσέπες. Καίγεται πάλι η #Αττική, και η #πυροσβεστικη επιτηρεί τις βίλες. Υπεύθυνος ο καθένας πλην της #κυβερνηση_Μητσοτακη. #φωτια #Κικιλιας #Μητσοτακης","τζαμπα λεφτα για τα #drones ανιχνευσης φωτιας, οι μιζες να μπαινουν σε καποιες τσεπες. καιγεται παλι η #αττικη, και η #πυροσβεστικη επιτηρει τις βιλες. υπευθυνος ο καθενας πλην της #κυβερνηση_μητσοτακη. #φωτια #κικιλιας #μητσοτακης",τζαμπας λεφτα drones ανιχνευση φωτια μιζα μπαινω τσεπα καιγεται αττικος πυροσβεστικη επιτηρω βιλα υπευθυνος κυβερνηση μητσοτακη φωτια κικιλιας μητσοτακης,0.007,0,0,0
Mon Aug 12 22:07:34 +0000 2024,1823119158768210302,mr marvin,#φωτια δεν σας αρέσε η δασοφυλακη και η Αγροφυλακή ξεβολευε πόλλουσ παράνομους καταπατητές  οικοπεδοφσγους μεγάλο εργολάβους και ερασιτέχνες όπως και παράνομη υλοτομία και χιλια δυο άλλα και πιεσαν για κατάργηση.χωρα απατεώνων να καείτε όλοι σας αξίζει η φυση δεν φτάιει όμως,6,1,,,,#φωτια δεν σας αρέσε η δασοφυλακη και η Αγροφυλακή ξεβολευε πόλλουσ παράνομους καταπατητές οικοπεδοφσγους μεγάλο εργολάβους και ερασιτέχνες όπως και παράνομη υλοτομία και χιλια δυο άλλα και πιεσαν για κατάργηση.χωρα απατεώνων να καείτε όλοι σας αξίζει η φυση δεν φτάιει όμως,#φωτια δεν σας αρεσε η δασοφυλακη και η αγροφυλακη ξεβολευε πολλουσ παρανομους καταπατητες οικοπεδοφσγους μεγαλο εργολαβους και ερασιτεχνες οπως και παρανομη υλοτομια και χιλια δυο αλλα και πιεσαν για καταργηση.χωρα απατεωνων να καειτε ολοι σας αξιζει η φυση δεν φταιει ομως,φωτια αρεσε δασοφυλακη αγροφυλακη ξεβολευε πολλουσ παρανομος καταπατητης οικοπεδοφσγος μεγαλος εργολαβος ερασιτεχνας παρανομος υλοτομια χιλιο δυο πιεσαν καταργηση χωρα απατεωνος καειτε αξιζω φυση φταιει,0.007,0,0,0
Mon Aug 12 22:07:31 +0000 2024,1823119148747993188,Chrisafina,#φωτιά #πυρκαγιά  #Βρεθηκε στο Γέρακα. https://t.co/g9aFsSWuDj,59,196,,,,#φωτιά #πυρκαγιά #Βρεθηκε στο Γέρακα.,#φωτια #πυρκαγια #βρεθηκε στο γερακα.,φωτια πυρκαγια βρεθηκε γερακας,0.989,1,0,0
Mon Aug 12 22:07:31 +0000 2024,1823119146122658226,Palia Karavana,@Antimalax @bolltzmann @Darmand15766004 Όταν βάζεις φωτιά τα χωριά καίγονται γι αυτό άλλωστε  βάζουν την  φωτιά αλλά αυτοί που νοιάζονται δεν αφήνουν να καούν άνθρωποι Ναι ;; Δεν ξέρω βέβαια αν εσύ καταλαβένεις  την διαφορά Γιατί ζαιος είσαι τι να κανείς κ συ ε.;;;;,0,0,,,,Όταν βάζεις φωτιά τα χωριά καίγονται γι αυτό άλλωστε βάζουν την φωτιά αλλά αυτοί που νοιάζονται δεν αφήνουν να καούν άνθρωποι Ναι ; Δεν ξέρω βέβαια αν εσύ καταλαβένεις την διαφορά Γιατί ζαιος είσαι τι να κανείς κ συ ε.;,οταν βαζεις φωτια τα χωρια καιγονται γι αυτο αλλωστε βαζουν την φωτια αλλα αυτοι που νοιαζονται δεν αφηνουν να καουν ανθρωποι ναι ; δεν ξερω βεβαια αν εσυ καταλαβενεις την διαφορα γιατι ζαιος εισαι τι να κανεις κ συ ε.;,βαζεις φωτια χωριο καιγω αλλωστε βαζω φωτια νοιαζω αφηνω καουν ανθρωπος ξερω καταλαβενεις διαφορα ζαιος κ συ ε,0.005,0,0,0
Mon Aug 12 22:07:23 +0000 2024,1823119116233752756,Τακης Χατζης,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια https://t.co/hO3ng8o6xs,3,0,,,,Φωτιά στην Αττική: Βρέθηκε απανθρακωμένη σορός γυναίκας σε κτήριο επιχείρησης στα Βριλήσσια,φωτια στην αττικη: βρεθηκε απανθρακωμενη σορος γυναικας σε κτηριο επιχειρησης στα βριλησσια,φωτια αττικος βρεθηκε απανθρακωμενη σορος γυναικα κτηριο επιχειρηση βριλησσιο,0.888,1,0,1
Mon Aug 12 22:07:23 +0000 2024,1823119114723893580,Jazz Warrior,O ΠΘ οφείλει να εξηγήσει πειστικά στους πολίτες της Αθήνας πώς ξεκίνησε και γιατί έφτασε εκεί που έφτασε η πύρινη λαίλαπα μετά από τόση «προετοιμασία». Αν δεν μπορέσει να το κάνει οφείλει να παραιτηθεί ο ίδιος και να προκηρύξει εκλογές. Η ιστορία έχει επαναληφθεί πολλάκις  #φωτια,10,1,,,,O ΠΘ οφείλει να εξηγήσει πειστικά στους πολίτες της Αθήνας πώς ξεκίνησε και γιατί έφτασε εκεί που έφτασε η πύρινη λαίλαπα μετά από τόση «προετοιμασία». Αν δεν μπορέσει να το κάνει οφείλει να παραιτηθεί ο ίδιος και να προκηρύξει εκλογές. Η ιστορία έχει επαναληφθεί πολλάκις #φωτια,o πθ οφειλει να εξηγησει πειστικα στους πολιτες της αθηνας πως ξεκινησε και γιατι εφτασε εκει που εφτασε η πυρινη λαιλαπα μετα απο τοση «προετοιμασια». αν δεν μπορεσει να το κανει οφειλει να παραιτηθει ο ιδιος και να προκηρυξει εκλογες. η ιστορια εχει επαναληφθει πολλακις #φωτια,o πθ οφειλω εξηγω πειστικα πολιτης αθηνα ξεκινω φτανω φτανω πυρινη λαιλαπα προετοιμασια μπορω κανω οφειλω παραιτω προκηρυξει εκλογη ιστορια επαναλαμβανω πολλακις φωτια,0.01,0,0,0
Mon Aug 12 22:07:17 +0000 2024,1823119089906123055,Chris Avramidis,"1 νεκρός άνθρωπος απ'τη #φωτια. @kmitsotakis Άμα δεν μπορείς να αποφύγεις τους θανάτους από #πυρκαγιά στην ίδια σου την πρωτεύουσα, άστο, παράτα το, πάνε στην Κομισιόν για αργομισθία. https://t.co/kWFTQybdOI",132,37,,,,"1 νεκρός άνθρωπος απ'τη #φωτια. Άμα δεν μπορείς να αποφύγεις τους θανάτους από #πυρκαγιά στην ίδια σου την πρωτεύουσα, άστο, παράτα το, πάνε στην Κομισιόν για αργομισθία.","1 νεκρος ανθρωπος απ'τη #φωτια. αμα δεν μπορεις να αποφυγεις τους θανατους απο #πυρκαγια στην ιδια σου την πρωτευουσα, αστο, παρατα το, πανε στην κομισιον για αργομισθια.",νεκρος ανθρωπος απο φωτια μπορεις αποφυγεις θανατους πυρκαγια πρωτευουσα αστο παρατα πανε κομισιον αργομισθια,0.012,0,0,0
Mon Aug 12 22:07:11 +0000 2024,1823119064690045068,Counselor,"Σύμφωνα με αστυνομικές πηγές βρέθηκε από πυροσβέστες #απανθρακωμένη σορός πιθανόν #γυναίκας, εντός κτίσματος επαγγελματικής χρήσης στο #Πάτημα #Βριλησσίων.  #φωτια #πυρκαγιες #αττικη",6,4,,,,"Σύμφωνα με αστυνομικές πηγές βρέθηκε από πυροσβέστες #απανθρακωμένη σορός πιθανόν #γυναίκας, εντός κτίσματος επαγγελματικής χρήσης στο #Πάτημα #Βριλησσίων. #φωτια #πυρκαγιες #αττικη","συμφωνα με αστυνομικες πηγες βρεθηκε απο πυροσβεστες #απανθρακωμενη σορος πιθανον #γυναικας, εντος κτισματος επαγγελματικης χρησης στο #πατημα #βριλησσιων. #φωτια #πυρκαγιες #αττικη",συμφωνα αστυνομικος πηγη βρεθηκε πυροσβεστης απανθρακωμενη σορος γυναικα κτισματος επαγγελματικος χρηση πατημα βριλησσιων φωτια πυρκαγιες αττικη,0.673,1,0,1
